KeyLastWriteTime,Path,Key
2017-11-05 15:22:38.947424,\{My Computer}\C:\\Users\dbdns\Downloads\Adobe Acrobat XI Pro 11.0.05+Patch+Keymaker\Adobe Acrobat XI\Adobe Acrobat XI,S-1-5-21-917639822-3948611260-2289787726-1001_Classes\Local Settings\Software\Microsoft\Windows\Shell\BagMRU\1\1\2\0\1\10\0 @ 0x0
2017-11-05 15:22:38.947424,\{My Computer}\C:\\Users\dbdns\Downloads\Adobe Acrobat XI Pro 11.0.05+Patch+Keymaker\Update,S-1-5-21-917639822-3948611260-2289787726-1001_Classes\Local Settings\Software\Microsoft\Windows\Shell\BagMRU\1\1\2\0\1\10 @ 0x0
2017-11-05 15:22:38.947424,\{My Computer}\C:\\Users\dbdns\Downloads\Adobe Acrobat XI Pro 11.0.05+Patch+Keymaker\Medicine,S-1-5-21-917639822-3948611260-2289787726-1001_Classes\Local Settings\Software\Microsoft\Windows\Shell\BagMRU\1\1\2\0\1\10 @ 0x0
2017-11-05 15:22:38.947424,\{My Computer}\C:\\Users\dbdns\Downloads\Adobe Acrobat XI Pro 11.0.05+Patch+Keymaker\Medicine\adobe.acrobat.xi.pro.patch-MPT,S-1-5-21-917639822-3948611260-2289787726-1001_Classes\Local Settings\Software\Microsoft\Windows\Shell\BagMRU\1\1\2\0\1\10\2 @ 0x0
2018-01-29 03:54:26.357094,\{My Computer}\C:\\Users\dbdns\Downloads\RDPWrap-v1.6.1,S-1-5-21-917639822-3948611260-2289787726-1001_Classes\Local Settings\Software\Microsoft\Windows\Shell\BagMRU\1\1\2\0\1 @ 0x0
2018-02-24 23:21:33.216608,\{My Computer}\C:\\Users\dbdns\Desktop,S-1-5-21-917639822-3948611260-2289787726-1001_Classes\Local Settings\Software\Microsoft\Windows\Shell\BagMRU\1\1\2\0 @ 0x0
2018-02-24 23:21:33.216608,\{My Computer}\C:\\Users\dbdns\Desktop\BoB,S-1-5-21-917639822-3948611260-2289787726-1001_Classes\Local Settings\Software\Microsoft\Windows\Shell\BagMRU\1\1\2\0\2 @ 0x0
2017-11-29 05:20:19.129993,\{My Computer}\C:\\Users\dbdns\Desktop\BoB\김영철멘토님,S-1-5-21-917639822-3948611260-2289787726-1001_Classes\Local Settings\Software\Microsoft\Windows\Shell\BagMRU\1\1\2\0\2\0 @ 0x0
2017-11-29 05:20:19.129993,\{My Computer}\C:\\Users\dbdns\Desktop\BoB\박상호멘토님,S-1-5-21-917639822-3948611260-2289787726-1001_Classes\Local Settings\Software\Microsoft\Windows\Shell\BagMRU\1\1\2\0\2\0 @ 0x0
2017-11-05 15:22:38.991844,\{My Computer}\C:\\Users\dbdns\Desktop\BoB\박상호멘토님\WinHex_19_Cracked___Portable,S-1-5-21-917639822-3948611260-2289787726-1001_Classes\Local Settings\Software\Microsoft\Windows\Shell\BagMRU\1\1\2\0\2\0\1 @ 0x0
2017-11-05 15:22:38.974146,\{My Computer}\C:\\Users\dbdns\Desktop\BoB\박상호멘토님\WinHex_19_Cracked___Portable\WinHex 19 Cracked + Portable,S-1-5-21-917639822-3948611260-2289787726-1001_Classes\Local Settings\Software\Microsoft\Windows\Shell\BagMRU\1\1\2\0\2\0\1\0 @ 0x0
2017-11-05 15:22:38.991844,\{My Computer}\C:\\Users\dbdns\Desktop\BoB\박상호멘토님\메모리문제,S-1-5-21-917639822-3948611260-2289787726-1001_Classes\Local Settings\Software\Microsoft\Windows\Shell\BagMRU\1\1\2\0\2\0\1 @ 0x0
2017-11-05 15:22:38.991844,\{My Computer}\C:\\Users\dbdns\Desktop\BoB\박상호멘토님\강의자료,S-1-5-21-917639822-3948611260-2289787726-1001_Classes\Local Settings\Software\Microsoft\Windows\Shell\BagMRU\1\1\2\0\2\0\1 @ 0x0
2017-11-05 15:22:38.990797,\{My Computer}\C:\\Users\dbdns\Desktop\BoB\박상호멘토님\강의자료\Deok9,S-1-5-21-917639822-3948611260-2289787726-1001_Classes\Local Settings\Software\Microsoft\Windows\Shell\BagMRU\1\1\2\0\2\0\1\2 @ 0x0
2017-11-05 15:22:38.991844,\{My Computer}\C:\\Users\dbdns\Desktop\BoB\박상호멘토님\새 폴더,S-1-5-21-917639822-3948611260-2289787726-1001_Classes\Local Settings\Software\Microsoft\Windows\Shell\BagMRU\1\1\2\0\2\0\1 @ 0x0
2017-11-05 15:22:38.991844,\{My Computer}\C:\\Users\dbdns\Desktop\BoB\박상호멘토님\새 폴더\Tools_park,S-1-5-21-917639822-3948611260-2289787726-1001_Classes\Local Settings\Software\Microsoft\Windows\Shell\BagMRU\1\1\2\0\2\0\1\3 @ 0x0
2017-11-05 15:22:38.991844,\{My Computer}\C:\\Users\dbdns\Desktop\BoB\박상호멘토님\새 폴더\Tools_park\레지스트리,S-1-5-21-917639822-3948611260-2289787726-1001_Classes\Local Settings\Software\Microsoft\Windows\Shell\BagMRU\1\1\2\0\2\0\1\3\0 @ 0x0
2017-11-05 15:22:38.991844,\{My Computer}\C:\\Users\dbdns\Desktop\BoB\박상호멘토님\새 폴더\Tools_park\레지스트리\REGA Release,S-1-5-21-917639822-3948611260-2289787726-1001_Classes\Local Settings\Software\Microsoft\Windows\Shell\BagMRU\1\1\2\0\2\0\1\3\0\0 @ 0x0
2017-11-05 15:22:38.991844,\{My Computer}\C:\\Users\dbdns\Desktop\BoB\박상호멘토님\Tool,S-1-5-21-917639822-3948611260-2289787726-1001_Classes\Local Settings\Software\Microsoft\Windows\Shell\BagMRU\1\1\2\0\2\0\1 @ 0x0
2017-11-05 15:22:38.991844,\{My Computer}\C:\\Users\dbdns\Desktop\BoB\박상호멘토님\Tool\WinHex_19_Cracked___Portable (2),S-1-5-21-917639822-3948611260-2289787726-1001_Classes\Local Settings\Software\Microsoft\Windows\Shell\BagMRU\1\1\2\0\2\0\1\4 @ 0x0
2017-11-05 15:22:38.991844,\{My Computer}\C:\\Users\dbdns\Desktop\BoB\박상호멘토님\Tool\WinHex_19_Cracked___Portable (2),S-1-5-21-917639822-3948611260-2289787726-1001_Classes\Local Settings\Software\Microsoft\Windows\Shell\BagMRU\1\1\2\0\2\0\1\4 @ 0x0
2017-11-05 15:22:38.991844,\{My Computer}\C:\\Users\dbdns\Desktop\BoB\박상호멘토님\Tool\WinHex_19_Cracked___Portable (2)\WinHex 19 Cracked + Portable,S-1-5-21-917639822-3948611260-2289787726-1001_Classes\Local Settings\Software\Microsoft\Windows\Shell\BagMRU\1\1\2\0\2\0\1\4\1 @ 0x0
2017-11-05 15:22:38.991844,\{My Computer}\C:\\Users\dbdns\Desktop\BoB\박상호멘토님\Tool\WinHex_19_Cracked___Portable,S-1-5-21-917639822-3948611260-2289787726-1001_Classes\Local Settings\Software\Microsoft\Windows\Shell\BagMRU\1\1\2\0\2\0\1\4 @ 0x0
2017-11-05 15:22:38.991844,\{My Computer}\C:\\Users\dbdns\Desktop\BoB\박상호멘토님\Tool\WinHex_19_Cracked___Portable\WinHex 19 Cracked + Portable,S-1-5-21-917639822-3948611260-2289787726-1001_Classes\Local Settings\Software\Microsoft\Windows\Shell\BagMRU\1\1\2\0\2\0\1\4\2 @ 0x0
2017-11-29 05:20:19.129993,\{My Computer}\C:\\Users\dbdns\Desktop\BoB\김종현멘토님,S-1-5-21-917639822-3948611260-2289787726-1001_Classes\Local Settings\Software\Microsoft\Windows\Shell\BagMRU\1\1\2\0\2\0 @ 0x0
2017-11-05 15:22:39.007484,\{My Computer}\C:\\Users\dbdns\Desktop\BoB\김종현멘토님\과제,S-1-5-21-917639822-3948611260-2289787726-1001_Classes\Local Settings\Software\Microsoft\Windows\Shell\BagMRU\1\1\2\0\2\0\2 @ 0x0
2017-11-05 15:22:39.007484,\{My Computer}\C:\\Users\dbdns\Desktop\BoB\김종현멘토님\과제\알고리즘 다큐영상,S-1-5-21-917639822-3948611260-2289787726-1001_Classes\Local Settings\Software\Microsoft\Windows\Shell\BagMRU\1\1\2\0\2\0\2\0 @ 0x0
2017-11-05 15:22:39.007484,\{My Computer}\C:\\Users\dbdns\Desktop\BoB\김종현멘토님\과제\NIST-61,S-1-5-21-917639822-3948611260-2289787726-1001_Classes\Local Settings\Software\Microsoft\Windows\Shell\BagMRU\1\1\2\0\2\0\2\0 @ 0x0
2017-11-05 15:22:39.007484,\{My Computer}\C:\\Users\dbdns\Desktop\BoB\김종현멘토님\과제\NIST-86,S-1-5-21-917639822-3948611260-2289787726-1001_Classes\Local Settings\Software\Microsoft\Windows\Shell\BagMRU\1\1\2\0\2\0\2\0 @ 0x0
2017-11-29 05:20:19.129993,\{My Computer}\C:\\Users\dbdns\Desktop\BoB\영어,S-1-5-21-917639822-3948611260-2289787726-1001_Classes\Local Settings\Software\Microsoft\Windows\Shell\BagMRU\1\1\2\0\2\0 @ 0x0
2017-11-29 05:20:19.129993,\{My Computer}\C:\\Users\dbdns\Desktop\BoB\김영옥멘토님,S-1-5-21-917639822-3948611260-2289787726-1001_Classes\Local Settings\Software\Microsoft\Windows\Shell\BagMRU\1\1\2\0\2\0 @ 0x0
2017-11-29 05:20:19.129993,\{My Computer}\C:\\Users\dbdns\Desktop\BoB\조성재멘토님,S-1-5-21-917639822-3948611260-2289787726-1001_Classes\Local Settings\Software\Microsoft\Windows\Shell\BagMRU\1\1\2\0\2\0 @ 0x0
2017-11-05 15:22:39.055634,\{My Computer}\C:\\Users\dbdns\Desktop\BoB\조성재멘토님\디지털공학개론 수업 자료,S-1-5-21-917639822-3948611260-2289787726-1001_Classes\Local Settings\Software\Microsoft\Windows\Shell\BagMRU\1\1\2\0\2\0\5 @ 0x0
2017-11-05 15:22:39.055634,\{My Computer}\C:\\Users\dbdns\Desktop\BoB\조성재멘토님\조성재멘토님 문서,S-1-5-21-917639822-3948611260-2289787726-1001_Classes\Local Settings\Software\Microsoft\Windows\Shell\BagMRU\1\1\2\0\2\0\5 @ 0x0
2017-11-29 05:20:19.129993,\{My Computer}\C:\\Users\dbdns\Desktop\BoB\새 폴더,S-1-5-21-917639822-3948611260-2289787726-1001_Classes\Local Settings\Software\Microsoft\Windows\Shell\BagMRU\1\1\2\0\2\0 @ 0x0
2017-11-29 05:20:19.129993,\{My Computer}\C:\\Users\dbdns\Desktop\BoB\강대명멘토님,S-1-5-21-917639822-3948611260-2289787726-1001_Classes\Local Settings\Software\Microsoft\Windows\Shell\BagMRU\1\1\2\0\2\0 @ 0x0
2017-11-05 15:22:39.055634,\{My Computer}\C:\\Users\dbdns\Desktop\BoB\강대명멘토님\강의자료,S-1-5-21-917639822-3948611260-2289787726-1001_Classes\Local Settings\Software\Microsoft\Windows\Shell\BagMRU\1\1\2\0\2\0\7 @ 0x0
2017-11-05 15:22:39.055634,\{My Computer}\C:\\Users\dbdns\Desktop\BoB\강대명멘토님\실습자료,S-1-5-21-917639822-3948611260-2289787726-1001_Classes\Local Settings\Software\Microsoft\Windows\Shell\BagMRU\1\1\2\0\2\0\7 @ 0x0
2017-11-05 15:22:39.055634,\{My Computer}\C:\\Users\dbdns\Desktop\BoB\강대명멘토님\실습자료\새 폴더,S-1-5-21-917639822-3948611260-2289787726-1001_Classes\Local Settings\Software\Microsoft\Windows\Shell\BagMRU\1\1\2\0\2\0\7\1 @ 0x0
2017-11-05 15:22:39.055634,\{My Computer}\C:\\Users\dbdns\Desktop\BoB\강대명멘토님\실습자료\hfs,S-1-5-21-917639822-3948611260-2289787726-1001_Classes\Local Settings\Software\Microsoft\Windows\Shell\BagMRU\1\1\2\0\2\0\7\1 @ 0x0
2017-11-05 15:22:39.055634,\{My Computer}\C:\\Users\dbdns\Desktop\BoB\강대명멘토님\과제,S-1-5-21-917639822-3948611260-2289787726-1001_Classes\Local Settings\Software\Microsoft\Windows\Shell\BagMRU\1\1\2\0\2\0\7 @ 0x0
2017-11-29 05:20:19.129993,\{My Computer}\C:\\Users\dbdns\Desktop\BoB\워크숍,S-1-5-21-917639822-3948611260-2289787726-1001_Classes\Local Settings\Software\Microsoft\Windows\Shell\BagMRU\1\1\2\0\2\0 @ 0x0
2017-11-05 15:22:39.071302,\{My Computer}\C:\\Users\dbdns\Desktop\BoB\워크숍\FIOS,S-1-5-21-917639822-3948611260-2289787726-1001_Classes\Local Settings\Software\Microsoft\Windows\Shell\BagMRU\1\1\2\0\2\0\8 @ 0x0
2017-11-05 15:22:39.071302,\{My Computer}\C:\\Users\dbdns\Desktop\BoB\워크숍\디지털포렌식기술하계워크숍,S-1-5-21-917639822-3948611260-2289787726-1001_Classes\Local Settings\Software\Microsoft\Windows\Shell\BagMRU\1\1\2\0\2\0\8 @ 0x0
2017-11-05 15:22:39.071302,\{My Computer}\C:\\Users\dbdns\Desktop\BoB\워크숍\시큐인사이드,S-1-5-21-917639822-3948611260-2289787726-1001_Classes\Local Settings\Software\Microsoft\Windows\Shell\BagMRU\1\1\2\0\2\0\8 @ 0x0
2017-11-05 15:22:39.071302,\{My Computer}\C:\\Users\dbdns\Desktop\BoB\워크숍\시큐인사이드\시큐인사이드,S-1-5-21-917639822-3948611260-2289787726-1001_Classes\Local Settings\Software\Microsoft\Windows\Shell\BagMRU\1\1\2\0\2\0\8\2 @ 0x0
2017-11-29 05:20:19.129993,\{My Computer}\C:\\Users\dbdns\Desktop\BoB\노용환멘토님,S-1-5-21-917639822-3948611260-2289787726-1001_Classes\Local Settings\Software\Microsoft\Windows\Shell\BagMRU\1\1\2\0\2\0 @ 0x0
2017-11-29 05:20:19.129993,\{My Computer}\C:\\Users\dbdns\Desktop\BoB\발표톤,S-1-5-21-917639822-3948611260-2289787726-1001_Classes\Local Settings\Software\Microsoft\Windows\Shell\BagMRU\1\1\2\0\2\0 @ 0x0
2017-11-29 05:20:19.129993,\{My Computer}\C:\\Users\dbdns\Desktop\BoB\이경문멘토님,S-1-5-21-917639822-3948611260-2289787726-1001_Classes\Local Settings\Software\Microsoft\Windows\Shell\BagMRU\1\1\2\0\2\0 @ 0x0
2017-11-05 15:22:38.991844,\{My Computer}\C:\\Users\dbdns\Desktop\BoB\이경문멘토님\Snoop50(2010.12.14),S-1-5-21-917639822-3948611260-2289787726-1001_Classes\Local Settings\Software\Microsoft\Windows\Shell\BagMRU\1\1\2\0\2\0\11 @ 0x0
2017-11-29 05:20:19.129993,\{My Computer}\C:\\Users\dbdns\Desktop\BoB\심규선멘토님,S-1-5-21-917639822-3948611260-2289787726-1001_Classes\Local Settings\Software\Microsoft\Windows\Shell\BagMRU\1\1\2\0\2\0 @ 0x0
2017-11-29 05:20:19.129993,\{My Computer}\C:\\Users\dbdns\Desktop\BoB\박문범멘토님,S-1-5-21-917639822-3948611260-2289787726-1001_Classes\Local Settings\Software\Microsoft\Windows\Shell\BagMRU\1\1\2\0\2\0 @ 0x0
2017-11-05 15:22:38.991844,\{My Computer}\C:\\Users\dbdns\Desktop\BoB\박문범멘토님\실습,S-1-5-21-917639822-3948611260-2289787726-1001_Classes\Local Settings\Software\Microsoft\Windows\Shell\BagMRU\1\1\2\0\2\0\13 @ 0x0
2017-11-29 05:20:19.129993,\{My Computer}\C:\\Users\dbdns\Desktop\BoB\최원영멘토님,S-1-5-21-917639822-3948611260-2289787726-1001_Classes\Local Settings\Software\Microsoft\Windows\Shell\BagMRU\1\1\2\0\2\0 @ 0x0
2017-11-05 15:22:38.991844,\{My Computer}\C:\\Users\dbdns\Desktop\BoB\최원영멘토님\file,S-1-5-21-917639822-3948611260-2289787726-1001_Classes\Local Settings\Software\Microsoft\Windows\Shell\BagMRU\1\1\2\0\2\0\14 @ 0x0
2017-11-29 05:20:19.129993,\{My Computer}\C:\\Users\dbdns\Desktop\BoB\니콜라이멘토님,S-1-5-21-917639822-3948611260-2289787726-1001_Classes\Local Settings\Software\Microsoft\Windows\Shell\BagMRU\1\1\2\0\2\0 @ 0x0
2017-11-05 15:22:38.991844,\{My Computer}\C:\\Users\dbdns\Desktop\BoB\니콜라이멘토님\과제,S-1-5-21-917639822-3948611260-2289787726-1001_Classes\Local Settings\Software\Microsoft\Windows\Shell\BagMRU\1\1\2\0\2\0\15 @ 0x0
2017-11-05 15:22:38.991844,\{My Computer}\C:\\Users\dbdns\Desktop\BoB\니콜라이멘토님\과제\NetworkMiner_1-6-1,S-1-5-21-917639822-3948611260-2289787726-1001_Classes\Local Settings\Software\Microsoft\Windows\Shell\BagMRU\1\1\2\0\2\0\15\0 @ 0x0
2017-11-29 05:20:19.129993,\{My Computer}\C:\\Users\dbdns\Desktop\BoB\김진국멘토님,S-1-5-21-917639822-3948611260-2289787726-1001_Classes\Local Settings\Software\Microsoft\Windows\Shell\BagMRU\1\1\2\0\2\0 @ 0x0
2017-11-05 15:22:38.991844,\{My Computer}\C:\\Users\dbdns\Desktop\BoB\김진국멘토님\Slides-master,S-1-5-21-917639822-3948611260-2289787726-1001_Classes\Local Settings\Software\Microsoft\Windows\Shell\BagMRU\1\1\2\0\2\0\16 @ 0x0
2017-11-05 15:22:38.991844,\{My Computer}\C:\\Users\dbdns\Desktop\BoB\김진국멘토님\Slides-master\Events,S-1-5-21-917639822-3948611260-2289787726-1001_Classes\Local Settings\Software\Microsoft\Windows\Shell\BagMRU\1\1\2\0\2\0\16\0 @ 0x0
2017-11-29 05:20:19.129993,\{My Computer}\C:\\Users\dbdns\Desktop\BoB\한주성멘토님,S-1-5-21-917639822-3948611260-2289787726-1001_Classes\Local Settings\Software\Microsoft\Windows\Shell\BagMRU\1\1\2\0\2\0 @ 0x0
2017-11-29 05:20:19.129993,\{My Computer}\C:\\Users\dbdns\Desktop\BoB\프로젝트,S-1-5-21-917639822-3948611260-2289787726-1001_Classes\Local Settings\Software\Microsoft\Windows\Shell\BagMRU\1\1\2\0\2\0 @ 0x0
2017-11-09 10:50:01.076025,\{My Computer}\C:\\Users\dbdns\Desktop\BoB\프로젝트\프로젝트수행계획,S-1-5-21-917639822-3948611260-2289787726-1001_Classes\Local Settings\Software\Microsoft\Windows\Shell\BagMRU\1\1\2\0\2\0\18 @ 0x0
2017-11-09 10:50:01.076025,\{My Computer}\C:\\Users\dbdns\Desktop\BoB\프로젝트\공부공부,S-1-5-21-917639822-3948611260-2289787726-1001_Classes\Local Settings\Software\Microsoft\Windows\Shell\BagMRU\1\1\2\0\2\0\18 @ 0x0
2017-11-05 15:22:39.007484,\{My Computer}\C:\\Users\dbdns\Desktop\BoB\프로젝트\공부공부\Fastir_Collector_Linux-master,S-1-5-21-917639822-3948611260-2289787726-1001_Classes\Local Settings\Software\Microsoft\Windows\Shell\BagMRU\1\1\2\0\2\0\18\1 @ 0x0
2017-11-05 15:22:39.007484,\{My Computer}\C:\\Users\dbdns\Desktop\BoB\프로젝트\공부공부\IR 과제,S-1-5-21-917639822-3948611260-2289787726-1001_Classes\Local Settings\Software\Microsoft\Windows\Shell\BagMRU\1\1\2\0\2\0\18\1 @ 0x0
2017-11-05 15:22:39.007484,\{My Computer}\C:\\Users\dbdns\Desktop\BoB\프로젝트\공부공부\IR 과제\새 폴더,S-1-5-21-917639822-3948611260-2289787726-1001_Classes\Local Settings\Software\Microsoft\Windows\Shell\BagMRU\1\1\2\0\2\0\18\1\1 @ 0x0
2017-11-05 15:22:39.007484,\{My Computer}\C:\\Users\dbdns\Desktop\BoB\프로젝트\공부공부\IR 과제\grr-doc-master,S-1-5-21-917639822-3948611260-2289787726-1001_Classes\Local Settings\Software\Microsoft\Windows\Shell\BagMRU\1\1\2\0\2\0\18\1\1 @ 0x0
2017-11-05 15:22:39.007484,\{My Computer}\C:\\Users\dbdns\Desktop\BoB\프로젝트\공부공부\grr-3.2.0.1,S-1-5-21-917639822-3948611260-2289787726-1001_Classes\Local Settings\Software\Microsoft\Windows\Shell\BagMRU\1\1\2\0\2\0\18\1 @ 0x0
2017-11-05 15:22:39.007484,\{My Computer}\C:\\Users\dbdns\Desktop\BoB\프로젝트\공부공부\grr-3.2.0.1\grr,S-1-5-21-917639822-3948611260-2289787726-1001_Classes\Local Settings\Software\Microsoft\Windows\Shell\BagMRU\1\1\2\0\2\0\18\1\2 @ 0x0
2017-11-05 15:22:39.007484,\{My Computer}\C:\\Users\dbdns\Desktop\BoB\프로젝트\공부공부\grr-3.2.0.1\grr\server,S-1-5-21-917639822-3948611260-2289787726-1001_Classes\Local Settings\Software\Microsoft\Windows\Shell\BagMRU\1\1\2\0\2\0\18\1\2\0 @ 0x0
2017-11-05 15:22:39.007484,\{My Computer}\C:\\Users\dbdns\Desktop\BoB\프로젝트\공부공부\grr-3.2.0.1\grr\server\hunts,S-1-5-21-917639822-3948611260-2289787726-1001_Classes\Local Settings\Software\Microsoft\Windows\Shell\BagMRU\1\1\2\0\2\0\18\1\2\0\0 @ 0x0
2017-11-05 15:22:39.007484,\{My Computer}\C:\\Users\dbdns\Desktop\BoB\프로젝트\공부공부\grr-3.2.0.1\grr\server\flows,S-1-5-21-917639822-3948611260-2289787726-1001_Classes\Local Settings\Software\Microsoft\Windows\Shell\BagMRU\1\1\2\0\2\0\18\1\2\0\0 @ 0x0
2017-11-05 15:22:39.007484,\{My Computer}\C:\\Users\dbdns\Desktop\BoB\프로젝트\공부공부\grr-3.2.0.1\grr\server\flows\general,S-1-5-21-917639822-3948611260-2289787726-1001_Classes\Local Settings\Software\Microsoft\Windows\Shell\BagMRU\1\1\2\0\2\0\18\1\2\0\0\1 @ 0x0
2017-11-05 15:22:39.007484,\{My Computer}\C:\\Users\dbdns\Desktop\BoB\프로젝트\공부공부\grr-3.2.0.1\grr\endtoend_tests,S-1-5-21-917639822-3948611260-2289787726-1001_Classes\Local Settings\Software\Microsoft\Windows\Shell\BagMRU\1\1\2\0\2\0\18\1\2\0 @ 0x0
2017-11-05 15:22:39.007484,\{My Computer}\C:\\Users\dbdns\Desktop\BoB\프로젝트\공부공부\아티팩트수집,S-1-5-21-917639822-3948611260-2289787726-1001_Classes\Local Settings\Software\Microsoft\Windows\Shell\BagMRU\1\1\2\0\2\0\18\1 @ 0x0
2017-11-05 15:22:39.007484,\{My Computer}\C:\\Users\dbdns\Desktop\BoB\프로젝트\공부공부\아티팩트수집\FILive_centos,S-1-5-21-917639822-3948611260-2289787726-1001_Classes\Local Settings\Software\Microsoft\Windows\Shell\BagMRU\1\1\2\0\2\0\18\1\3 @ 0x0
2017-11-05 15:22:39.007484,\{My Computer}\C:\\Users\dbdns\Desktop\BoB\프로젝트\공부공부\아티팩트수집\FILive_centos\modules,S-1-5-21-917639822-3948611260-2289787726-1001_Classes\Local Settings\Software\Microsoft\Windows\Shell\BagMRU\1\1\2\0\2\0\18\1\3\0 @ 0x0
2017-11-05 15:22:39.007484,\{My Computer}\C:\\Users\dbdns\Desktop\BoB\프로젝트\공부공부\아티팩트수집\artifacts-master,S-1-5-21-917639822-3948611260-2289787726-1001_Classes\Local Settings\Software\Microsoft\Windows\Shell\BagMRU\1\1\2\0\2\0\18\1\3 @ 0x0
2017-11-09 10:50:01.076025,\{My Computer}\C:\\Users\dbdns\Desktop\BoB\프로젝트\회의록,S-1-5-21-917639822-3948611260-2289787726-1001_Classes\Local Settings\Software\Microsoft\Windows\Shell\BagMRU\1\1\2\0\2\0\18 @ 0x0
2017-11-09 10:50:01.076025,\{My Computer}\C:\\Users\dbdns\Desktop\BoB\프로젝트\멘토님공유자료,S-1-5-21-917639822-3948611260-2289787726-1001_Classes\Local Settings\Software\Microsoft\Windows\Shell\BagMRU\1\1\2\0\2\0\18 @ 0x0
2017-11-29 05:20:19.129993,\{My Computer}\C:\\Users\dbdns\Desktop\BoB\멘토님들 문제,S-1-5-21-917639822-3948611260-2289787726-1001_Classes\Local Settings\Software\Microsoft\Windows\Shell\BagMRU\1\1\2\0\2\0 @ 0x0
2017-11-29 05:20:19.129993,\{My Computer}\C:\\Users\dbdns\Desktop\BoB\ctf,S-1-5-21-917639822-3948611260-2289787726-1001_Classes\Local Settings\Software\Microsoft\Windows\Shell\BagMRU\1\1\2\0\2\0 @ 0x0
2017-11-27 01:42:55.446560,\{My Computer}\C:\\Users\dbdns\Desktop\BoB\ctf\Prefetch_Questions,S-1-5-21-917639822-3948611260-2289787726-1001_Classes\Local Settings\Software\Microsoft\Windows\Shell\BagMRU\1\1\2\0\2\0\20 @ 0x0
2017-11-27 01:42:55.446560,\{My Computer}\C:\\Users\dbdns\Desktop\BoB\ctf\android,S-1-5-21-917639822-3948611260-2289787726-1001_Classes\Local Settings\Software\Microsoft\Windows\Shell\BagMRU\1\1\2\0\2\0\20 @ 0x0
2017-11-05 15:22:39.023153,\{My Computer}\C:\\Users\dbdns\Desktop\BoB\ctf\android\data,S-1-5-21-917639822-3948611260-2289787726-1001_Classes\Local Settings\Software\Microsoft\Windows\Shell\BagMRU\1\1\2\0\2\0\20\1 @ 0x0
2017-11-05 15:22:39.023153,\{My Computer}\C:\\Users\dbdns\Desktop\BoB\ctf\android\data\property,S-1-5-21-917639822-3948611260-2289787726-1001_Classes\Local Settings\Software\Microsoft\Windows\Shell\BagMRU\1\1\2\0\2\0\20\1\0 @ 0x0
2017-11-27 01:42:55.446560,\{My Computer}\C:\\Users\dbdns\Desktop\BoB\ctf\드라이브인스턴스,S-1-5-21-917639822-3948611260-2289787726-1001_Classes\Local Settings\Software\Microsoft\Windows\Shell\BagMRU\1\1\2\0\2\0\20 @ 0x0
2017-11-27 01:42:55.446560,\{My Computer}\C:\\Users\dbdns\Desktop\BoB\ctf\어떤로그기록,S-1-5-21-917639822-3948611260-2289787726-1001_Classes\Local Settings\Software\Microsoft\Windows\Shell\BagMRU\1\1\2\0\2\0\20 @ 0x0
2017-11-27 01:42:55.446560,\{My Computer}\C:\\Users\dbdns\Desktop\BoB\ctf\usb디바이스이름,S-1-5-21-917639822-3948611260-2289787726-1001_Classes\Local Settings\Software\Microsoft\Windows\Shell\BagMRU\1\1\2\0\2\0\20 @ 0x0
2017-11-27 01:42:55.446560,\{My Computer}\C:\\Users\dbdns\Desktop\BoB\ctf\프리패치문제,S-1-5-21-917639822-3948611260-2289787726-1001_Classes\Local Settings\Software\Microsoft\Windows\Shell\BagMRU\1\1\2\0\2\0\20 @ 0x0
2017-11-05 15:22:39.055634,\{My Computer}\C:\\Users\dbdns\Desktop\BoB\ctf\프리패치문제\Prefetch_Questions,S-1-5-21-917639822-3948611260-2289787726-1001_Classes\Local Settings\Software\Microsoft\Windows\Shell\BagMRU\1\1\2\0\2\0\20\5 @ 0x0
2017-11-27 01:42:55.446560,\{My Computer}\C:\\Users\dbdns\Desktop\BoB\ctf\base64elf,S-1-5-21-917639822-3948611260-2289787726-1001_Classes\Local Settings\Software\Microsoft\Windows\Shell\BagMRU\1\1\2\0\2\0\20 @ 0x0
2017-11-27 01:42:55.446560,\{My Computer}\C:\\Users\dbdns\Desktop\BoB\ctf\win7암호,S-1-5-21-917639822-3948611260-2289787726-1001_Classes\Local Settings\Software\Microsoft\Windows\Shell\BagMRU\1\1\2\0\2\0\20 @ 0x0
2017-11-05 15:22:39.055634,\{My Computer}\C:\\Users\dbdns\Desktop\BoB\ctf\win7암호\Password_Questions,S-1-5-21-917639822-3948611260-2289787726-1001_Classes\Local Settings\Software\Microsoft\Windows\Shell\BagMRU\1\1\2\0\2\0\20\7 @ 0x0
2017-11-27 01:42:55.446560,\{My Computer}\C:\\Users\dbdns\Desktop\BoB\ctf\eraserlastrun,S-1-5-21-917639822-3948611260-2289787726-1001_Classes\Local Settings\Software\Microsoft\Windows\Shell\BagMRU\1\1\2\0\2\0\20 @ 0x0
2017-11-27 01:42:55.446560,\{My Computer}\C:\\Users\dbdns\Desktop\BoB\ctf\호주사용자암호및해쉬,S-1-5-21-917639822-3948611260-2289787726-1001_Classes\Local Settings\Software\Microsoft\Windows\Shell\BagMRU\1\1\2\0\2\0\20 @ 0x0
